language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30
tiri1258,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
neku1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
neku1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
orow1242,-,-,-,-,-,-,-,-,-,n,-,-,-,-,d,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
orow1242,-,-,-,-,-,-,-,-,-,n,-,-,-,-,d,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
arha1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
arha1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
arho1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
arho1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
zire1240,-,-,-,-,-,-,-,-,-,n,-,-,-,-,d,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
zire1240,-,-,-,-,-,-,-,-,-,n,-,-,-,-,d,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
dumb1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
dumb1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
nume1242,-,-,-,-,-,-,-,-,-,h,-,-,-,-,n,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
nume1242,-,-,-,-,-,-,-,-,-,h,-,-,-,-,n,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
